,Title,Brand,Screen_Size,CPU_Model,Ram,Operating_System,Rating,Color,Graphics,Disk_size,Card_desc,Price
1082,"hp victus gaming laptop, amd ryzen 7 5800h processor, geforce rtx 3050 ti, 15.6"" fhd 144hz ips display, webcam, wifi 6, hdmi, bluetooth, enlarged touchpad, windows 11, silver (32gb ram | 1tb ssd)",HP,15.6,i5,32.0,windows 10,4.4,other,AMD,1024,other,86099.18000000001
1083,2022 newest hp premium 14-inch hd laptop| intel celeron n4020 to 2.8ghz 8gb ram 128gb(64gb ssd+ 64gb card)| webcam bluetooth hdmi usb-c wi-fi| win 11 s with 1 year ms 365| lioneye bundle| rose gold,HP,14.0,celeron,8.0,windows 11,4.5,gold,Intel,64,Integrated,29519.18
1084,"hp pavilion x360 2-in-1 laptop, 14"" fhd touch screen, 12th gen intel i3-1215u, 8gb ram, 1tb ssd, hdmi, micro sd card reader, wi-fi, windows 11 home, space blue",HP,14.0,i3,8.0,windows 11,0.0,blue,Intel,1024,Integrated,47478.0
1085,"hp probook x360 11 g5 ee 11.6"" touchscreen 2 in 1 notebook - hd - 1366 x 768 - intel celeron n4120 quad-core (4 core) 1.10 ghz - 4 gb ram - 128 gb ssd - windows 10 pro - intel uhd graphics 600 -",HP,11.6,celeron,4.0,windows 10,4.6,other,Intel,128,Integrated,24598.36
1086,"hp 2022 15.6"" fhd laptop computer, amd ryzen 5-5500u processor(beats intel i7-1065g7), 8gb ram, 256gb pcie ssd, amd radeon graphics, hd webcam, bluetooth, wi-fi, win 11, blue, 32gb usb card",HP,15.6,ryzen5,8.0,windows 11,4.1,blue,AMD,256,Integrated,39770.0
1087,"hp envy x360 2-in-1 15.6"" touch-screen laptop (amd ryzen 5, 8gb ram, 256gb solid state drive, nightfall black)",HP,15.6,ryzen5,8.0,windows 10,4.3,other,AMD,256,Integrated,41738.0
1088,"hp 14"" hd touchscreen display laptop, amd ryzen 3 3250u (up to 3.5ghz, beat i5-7200u), 16gb ddr4 ram, 512gb ssd, amd radeon graphics, hdmi, webcam, windows 11 s, anti bacterial kb",HP,14.0,ryzen3,16.0,windows 11,4.2,silver,AMD,128,Integrated,26158.0
1089,"newest hp 14"" hd touch-screen laptop, 11th gen intel core i3-1115g4 3.0h (beats i5-1035g1), 8gb ram, 256gb ssd, wifi 5, webcam, windows 10, eroseflamingo accessories",HP,14.0,i3,8.0,windows 10,4.5,other,Intel,256,Integrated,29438.0
1090,"hp chromebook 11-inch laptop - up to 15 hour battery life - mediatek - mt8183 - 4 gb ram - 32 gb emmc storage - 11.6-inch hd display - with chrome os™ - (11a-na0021nr, 2020 model, snow white)",HP,11.6,i3,4.0,chrome_os,4.4,white,Other,32,Integrated,13119.18
1091,"hp 15.6"" micro-edge hd laptop, intel core i3-1115g4 up to 4.1ghz (beat i5-1035g4), 16gb ram, 1tb pcie ssd, wi-fi 6, lightweight, bluetooth, webcam, fast charge, 11 hours battery life, hdmi, win11",HP,15.6,i3,16.0,windows 11,4.6,other,Intel,1024,Integrated,46658.0
1092,2022 newest hp premium 14-inch hd laptop| intel celeron n4020 to 2.8ghz 8gb ram 128gb(64gb ssd+ card)| webcam bluetooth hdmi usb-c wi-fi| win 11 s with 1 year ms 365| lioneye bundle| black,HP,14.0,celeron,8.0,windows 10,4.3,black,Intel,64,Integrated,28699.18
1093,"2022 newest hp pavilion x360 2-in-1 laptop, 14 inch fhd multi-touch display, intel core i5-1135g7 (beats i7-1065g7), 16gb ram, 1tb ssd, ,windows 11 home, bundle with jawfoal",Lenovo,14.0,i5,16.0,windows 11,4.5,silver,Intel,1024,Integrated,59859.18
1094,"hp pavilion laptop (2022 model), 15.6"" hd touchscreen, amd ryzen 3 3250u processor (beats i7-7500u), 16gb ram, 512gb ssd, compact design, long battery life, windows 10",HP,15.6,ryzen3,16.0,windows 10,4.1,silver,AMD,512,Integrated,45018.0
1095,"hp 14 laptop, qualcomm snapdragon 7c processor, 8 gb ram, 128 gb emmc, 14-inch full hd touchscreen, windows 11 home, thin & portable, long battery life, wi-fi 5 & bluetooth 5 combo (14-ed0010nr, 2021)",HP,14.0,i3,8.0,windows 11,3.8,silver,Other,128,Integrated,24595.079999999998
1096,"hp 2021 newest 15.6 hd laptop for business and student, wled-backlit display, amd ryzen 3 3250u(up to 3.5ghz), 16gb ram, 512gb ssd, ethernet, wifi, fast charge, webcam, hdmi, win10, w/gm accessories",HP,15.6,ryzen3,16.0,windows 10,4.4,silver,AMD,512,Integrated,43378.0
1097,"hp pavilion 15.6"" fhd laptop (2022 latest model), amd ryzen 5 5500u (beats i7-11370h), 16gb ram, 512gb pcie nvme m.2 ssd, thin & portable, micro-edge & anti-glare screen, long battery life, windows 11",HP,15.6,i5,16.0,windows 11,4.1,blue,AMD,512,Integrated,53218.0
1098,"hp spectre x360 luxury 14t,13.5"" 3:2 wuxga+ touch,intel i7-1165g7, 16gb ram, 1tb ssd, bang&olufsen quad speakers, fingerprint, hp tilt pen, nightfall black, win 10 pro, 64gb techwarehouse flash drive",HP,13.5,i7,16.0,windows 10,4.5,black,Intel,1024,Integrated,134479.18
1099,"hp 15-dy1036nr 10th gen intel core i5-1035g1, 15.6-inch fhd laptop, natural silver",HP,15.6,i5,8.0,windows 10,4.5,silver,Intel,256,Integrated,35993.9
1100,"2020 hp 14 inch hd laptop, intel celeron n4020 up to 2.8 ghz, 4gb ddr4, 64gb emmc storage, wifi 5, webcam, hdmi, windows 10 s /legendary accessories (google classroom or zoom compatible) (rose gold)",HP,14.0,celeron,4.0,windows 10,4.5,gold,Intel,64,Integrated,26239.18
1101,"hp 15.6"" touchscreen laptop, core i5-1135g7(>i7-1065g7), 4.2 ghz, bluetooth 4.2, 720p webcam, type-c, intel iris xe graphics, hdmi, windows 11,w/ hdmi cable (16gb ram | 1tb ssd)",HP,15.6,i5,16.0,windows 11,5.0,silver,Intel,1024,Integrated,48379.18
1102,"hp stream 14-inch laptop, amd dual-core a4-9120e processor, 4 gb sdram, 64 gb emmc, windows 10 home in s mode with office 365 personal for one year (14-ds0050nr, royal blue)",HP,14.0,i3,4.0,windows 10,4.3,blue,AMD,64,Integrated,27943.14
1103,"hp 17.3"" fhd laptop, amd ryzen 5 5500u (beat i5-10500) 6-core up to 4.0ghz, 8gb ram, 256gb nvme ssd, usb-c, numeric keypad, fingerprint, hdmi, webcam, wifi, win 10s, natural silver",HP,17.3,ryzen5,8.0,windows 10,4.6,silver,AMD,256,Integrated,38130.0
1104,"hp pavilion laptop, 15.6"" hd display, intel pentium quad-core processor, 32gb ddr4 ram, 1tb ssd, online conferencing, webcam, hdmi, bluetooth, wifi, windows 11",HP,15.6,i3,32.0,windows 11,4.3,other,Intel,1024,Integrated,43378.0
1105,"hp 15-inch hd touchscreen laptop, 10th gen intel core i5-1035g1, 8 gb sdram, 512 gb solid-state drive, windows 10 home (15-dy1020nr, natural silver), 15-15.99 inches",HP,15.0,i5,8.0,windows 10,4.2,silver,Intel,512,Integrated,35943.88
1106,"hp 2023 newest 15 inch laptop, intel quad-core processor, 8gb ram, 256gb ssd, wi-fi, bluetooth, hdmi, windows 11 home, bundle with jawfoal",HP,15.0,i3,8.0,windows 11,4.5,black,Intel,256,Integrated,32799.18
1107,"hp 2022 newest stream 14"" hd laptop, intel celeron n4020(up to 2.8ghz), 8gb ram, 128gb space(64gb emmc+64gb card), 1-year office 365, wifi, hdmi, usb-c, webcam, bluetooth, windows 10s, gold+jvq mp",HP,14.0,celeron,8.0,windows 10,0.0,gold,Intel,128,Integrated,24518.0
1108,2022 newest hp premium 14-inch hd laptop| intel celeron n4020 to 2.8ghz 8gb ram 64gb ssd| webcam bluetooth hdmi usb-c wi-fi| win 11 s with 1 year ms 365| lioneye bundle| black,HP,14.0,celeron,8.0,windows 11,5.0,black,Intel,64,Integrated,27059.18
1109,"hp 2022 newest envy 2-in-1 laptop, 15.6"" ips fhd touchscreen, amd ryzen 5 5625u(> i7-1165g7), 16gb ddr4, 512gb ssd, backlit keyboard, fast charge, amazon alexa, wi-fi 6e, w/ stylus, windows 11, black",HP,15.6,i5,16.0,windows 10,4.1,other,AMD,512,other,55737.86
1110,"hp 17 laptop, 11th gen intel core i5-1135g7, 8 gb ram, 256 gb ssd storage, 17.3-inch hd+ display, windows 10 home, anti-glare screen, long battery life, web-cam & dual mics (17-cn0021nr, 2021)",HP,17.3,i5,8.0,windows 10,4.2,silver,Intel,256,Integrated,42312.0
1111,"hp - envy x360 2-in-1 15.6"" touch-screen laptop - amd ryzen 5 - 8gb memory - 256gb ssd - nightfall black",HP,15.6,i3,8.0,windows 11,4.5,other,AMD,256,Dedicated,49118.0
1112,"2022 newest hp pavilion laptop, 17"" hd+ (1600 x 900) led display, amd athlon silver processor, amd radeon graphics, 16gb ram, 1tb pcie ssd, fingerprint reader, wi-fi 6, bt 5.0, windows 10, rose gold",HP,17.3,i3,16.0,windows 10,4.1,gold,AMD,1024,Dedicated,46658.0
1113,"hp pavilion 15.6"" touchscreen laptop - 10-core 12th gen intel core i5-1235u - 1080p - windows 11 - intel® iris® xe graphics - w/hdmi cable (32gb ram | 1tb pcie ssd)",HP,15.6,i5,32.0,windows 11,0.0,other,Intel,1024,Integrated,62319.18
1114,"hp envy 13 ultra thin laptop 13.3"" full-hd, intel core i5-8250u, intel uhd graphics 620, 256gb ssd, 8gb sdram, fingerprint reader, 13-ah0051wm",HP,13.3,i5,8.0,windows 10,4.3,gold,Intel,256,Integrated,46330.0
1115,"hp 2022 newest chromebook 11a g8 education edition, 11.6"" hd laptop, amd a4-9120c(up to 2.4ghz), 4gb memory, 96gb space(32gb emmc+abys 64gb card), webcam, usb-c, wifi, bluetooth, chrome os, jvq mp",HP,11.6,i3,4.0,chrome_os,4.6,black,AMD,32,Dedicated,13858.0
1116,"hp pavilion laptop (2022 model), 17.3"" fhd ips display, intel core i3-1115g4 processor, 16gb ram, 512gb pcie ssd, anti-glare screen, long battery life, webcam, hdmi, bluetooth, wi-fi, windows 11",HP,17.3,i3,16.0,windows 11,4.3,other,Intel,512,Integrated,47478.0
1117,"hp envy 17t 2021,i7-1165g7 11th gen quad core,16gb ram,1 tb nvme ssd, 17.3"" fhd 1080p touch,thunderbolt 4,win 11 pro,wifi 6,b&o speakers,usb-a,intel xe graphics,4 cell, 64gb tech warehouse flash drive",HP,17.3,i7,16.0,windows 11,4.2,silver,Intel,1024,Integrated,94218.0
1118,"hp 2022 newest envy 2-in-1 laptop, 15.6"" ips fhd touchscreen, amd ryzen 5 5625u(> i7-1165g7), 16gb ddr4, 512gb ssd, backlit keyboard, fast charge, amazon alexa, wi-fi 6e, w/ stylus, windows 11, black",HP,15.6,i5,16.0,windows 10,4.1,other,AMD,512,other,55737.86
1119,"hp 17 laptop, 11th gen intel core i5-1135g7, 8 gb ram, 256 gb ssd storage, 17.3-inch hd+ display, windows 10 home, anti-glare screen, long battery life, web-cam & dual mics (17-cn0021nr, 2021)",HP,17.3,i5,8.0,windows 10,4.2,silver,Intel,256,Integrated,42312.0
1120,"hp - envy x360 2-in-1 15.6"" touch-screen laptop - amd ryzen 5 - 8gb memory - 256gb ssd - nightfall black",HP,15.6,i3,8.0,windows 11,4.5,other,AMD,256,Dedicated,49118.0
1121,"[windows 11 home] newest hp 17 laptop, 17.3"" hd+ screen, amd athlon gold 3150u processor, 8gb ddr4 ram, 1tb pcie ssd, wi-fi, webcam, zoom meeting, hdmi, black",HP,17.3,i3,8.0,windows 11,4.5,black,AMD,1024,Dedicated,49118.0
1122,"hp stream 14"" hd laptop pc, intel celeron n4000, 4 gb ram, 64 gb emmc, windows 10 s, blue",HP,14.0,celeron,4.0,windows 10,4.4,blue,Intel,64,Integrated,19671.8
1123,"hp envy 13 ultra thin laptop 13.3"" full-hd, intel core i5-8250u, intel uhd graphics 620, 256gb ssd, 8gb sdram, fingerprint reader, 13-ah0051wm",HP,13.3,i5,8.0,windows 10,4.3,gold,Intel,256,Integrated,46330.0
1124,"2022 newest hp pavilion laptop, 17"" hd+ (1600 x 900) led display, amd athlon silver processor, amd radeon graphics, 16gb ram, 1tb pcie ssd, fingerprint reader, wi-fi 6, bt 5.0, windows 10, rose gold",HP,17.3,i3,16.0,windows 10,4.1,gold,AMD,1024,Dedicated,46658.0
1125,"hp envy 17t 2021,i7-1165g7 11th gen quad core,16gb ram,1 tb nvme ssd, 17.3"" fhd 1080p touch,thunderbolt 4,win 11 pro,wifi 6,b&o speakers,usb-a,intel xe graphics,4 cell, 64gb tech warehouse flash drive",HP,17.3,i7,16.0,windows 11,4.2,silver,Intel,1024,Integrated,94218.0
1126,"hp 15 laptop, amd ryzen 3 3250u processor, 8 gb ram, 256 gb ssd storage, 15.6-inch hd micro-edge display, windows 10 home, long-lasting battery, hp fast charge, 720p webcam (15-ef1021nr, 2020)",HP,15.6,ryzen3,8.0,windows 10,4.4,silver,AMD,256,Integrated,33538.0
1127,"[windows 11 home] newest hp 17 laptop, 17.3"" hd+ screen, amd athlon gold 3150u processor, 8gb ddr4 ram, 1tb pcie ssd, wi-fi, webcam, zoom meeting, hdmi, black",HP,17.3,i3,8.0,windows 11,4.5,black,AMD,1024,Dedicated,49118.0
1128,"hp 2022 newest premium 14"" laptop| intel celeron n4020 8gb ram 128gb(64gb ssd+ 64gb card)| webcam hdmi wi-fi| 1 year ms 365| lioneye bundle| white",HP,14.0,celeron,8.0,windows 11,4.2,white,Intel,64,Integrated,27879.18
1129,"hp 2022 newest pavilion 15.6"" fhd 1080p ips laptop, 8-core amd ryzen 7-5700u(up to 4.3ghz, beat i7-1180g7), 32gb ram, 1tb nvme ssd, numpad, hdmi, wifi, usb-a&c, fast charge, audio by b&o, win11",HP,15.6,ryzen7,32.0,windows 11,4.3,blue,AMD,1024,other,51578.0
1130,"hp 15.6"" full hd (1920 x 1080) laptop, intel core i5-1135g7, 8gb ram, 256gb ssd, windows 10 home, natural silver",HP,15.6,i5,8.0,windows 10,3.9,silver,Intel,256,Integrated,28699.18
1131,"2022 newest hp pavilion x360 2-in-1 laptop, 14 inch fhd multi-touch display, intel core i5-1135g7 (beats i7-1065g7), 16gb ram, 1tb ssd, ,windows 11 home, bundle with jawfoal",Lenovo,14.0,i5,16.0,windows 11,4.5,silver,Intel,1024,Integrated,59859.18
1132,"hp 14 laptop, qualcomm snapdragon 7c processor, 8 gb ram, 128 gb emmc, 14-inch full hd touchscreen, windows 11 home, thin & portable, long battery life, wi-fi 5 & bluetooth 5 combo (14-ed0010nr, 2021)",HP,14.0,i3,8.0,windows 11,3.8,silver,Other,128,Integrated,24595.079999999998
1133,"hp pavilion laptop (2022 model), 15.6"" hd touchscreen, amd ryzen 3 3250u processor (beats i7-7500u), 16gb ram, 512gb ssd, compact design, long battery life, windows 10",HP,15.6,ryzen3,16.0,windows 10,4.1,silver,AMD,512,Integrated,45018.0
1134,2022 newest hp premium 14-inch hd laptop| intel celeron n4020 to 2.8ghz 8gb ram 64gb ssd| webcam bluetooth hdmi usb-c wi-fi| win 11 s with 1 year ms 365| lioneye bundle| black,HP,14.0,celeron,8.0,windows 11,5.0,black,Intel,64,Integrated,27059.18
1135,"hp pavilion x360 2-in-1 laptop, 14"" fhd touch screen, 12th gen intel i3-1215u, 8gb ram, 1tb ssd, hdmi, micro sd card reader, wi-fi, windows 11 home, space blue",HP,14.0,i3,8.0,windows 11,0.0,blue,Intel,1024,Integrated,47478.0
1136,"hp 2022 15.6"" fhd laptop computer, amd ryzen 5-5500u processor(beats intel i7-1065g7), 8gb ram, 256gb pcie ssd, amd radeon graphics, hd webcam, bluetooth, wi-fi, win 11, blue, 32gb usb card",HP,15.6,ryzen5,8.0,windows 11,4.1,blue,AMD,256,Integrated,39770.0
1137,"hp envy x360 2-in-1 15.6"" touch-screen laptop (amd ryzen 5, 8gb ram, 256gb solid state drive, nightfall black)",HP,15.6,ryzen5,8.0,windows 10,4.3,other,AMD,256,Integrated,41738.0
1138,"hp 15 business laptop computer, amd ryzen 5 5500u, 15.6"" fhd display, windows 11 pro, 16gb ram, 512gb ssd, sd card reader, fast charge, ac smart pin, 32gb durlyfish usb card",HP,15.6,ryzen5,16.0,windows 11,4.4,blue,AMD,512,Integrated,31078.0
1139,"2022 hp pavilion premium laptop , 15.6'' fhd display, amd athlon n3050, 16gb ram, 1tb ssd, webcam, thin & portable, office 365 1-year, long battery life, windows 11, natural silver, rokc hdmi cable",HP,15.6,i3,16.0,windows 11,4.6,silver,AMD,1024,Integrated,45099.18
1140,"hp 15 15.6"" hd touchscreen business laptop computer, intel 4-core i5-1135g7 (up to 4.2ghz), 16gb ram, 512gb pcie ssd, numeric keypad, fast charge, windows 11 home in s mode, wi-fi, bt 5, hdmi, w/hub",HP,15.6,i5,16.0,windows 11,3.9,silver,Intel,512,Integrated,50758.0
1141,hp touchscre14 slim laptop in blue intel n4020 dual core up to 2.8ghz 4gb ram 64gb ssd 14in hd webcam wifi w10 / w11 (14-dq200 renewed),HP,14.0,i3,4.0,windows 10,4.4,blue,Intel,64,Integrated,17219.18
1142,"hp 2022 elitebook 840 g9 business laptop 14"" wuxga ips 12th intel 10-core i7-1255u iris xe graphics 32gb ddr5 2tb nvme ssd wifi 6e backlit kb fingerprint 2xthunderbolt 4 windows 11 pro w/ re usb",HP,14.0,i7,32.0,windows 11,0.0,silver,Intel,2048,Integrated,159899.18
1143,"hp newest 14"" hd laptop, intel core i5-1035g1, intel uhd graphics, 8gb sdram, 256gb ssd, natural silver, windows 10",HP,14.0,i5,8.0,windows 10,4.4,silver,Intel,256,Integrated,32718.0
1144,"hp 15.6"" hd laptop computer 2022, amd athlon silver 3050u (beats i3-7100u) up to 3.2ghz, 16gb ram, 512gb ssd, webcam, wins10 w/ 1 year microsoft 365, mouse, sleeve, gold, + 3in1 accessories",HP,15.6,i3,4.0,windows 10,4.0,gold,AMD,128,Integrated,35916.0
1145,"hp pavalion laptop, 14"" hd touchscreen, intel core i3-1115g4 processor, micro-edge, thin & portable, micro-edge & anti-glare screen, long battery life, windows 11 (16gb ram | 1tb ssd)",HP,14.0,i3,16.0,windows 11,3.0,other,Intel,1024,Integrated,40918.0
1146,"hp 17 laptop, 17.3"" hd+ touchscreen, amd ryzen 5 5625u, 32gb ddr4 ram, 1tb pcie nvme ssd, webcam, wi-fi, bluetooth, windows 11 home, silver",HP,17.3,ryzen5,32.0,windows 11,4.8,silver,AMD,1024,Integrated,57318.0
1147,"hp flagship chromebook 14"" hd 2-in-1 touchscreen laptop, intel celeron n4120(up to 2.6ghz), 4gb ram, 64gb emmc, wi-fi, up to 13hours battery life, bluetooth, chrome os, blue, w/gm accessories",HP,14.0,celeron,4.0,chrome_os,4.1,other,Intel,64,Integrated,22878.0
1148,"hp 15.6"" laptop with touchscreen, intel core i5-1155g7 processor, intel iris xe graphics, 15.6"" hd touchscreen display, hdmi, wi-fi and bluetooth, windows 11 home in s mode(16gb ram | 1tb ssd)",HP,15.6,i5,16.0,windows 11,4.7,other,Intel,1024,Integrated,51578.0
1149,"hp newest 14"" fhd laptop for students and business, amd ryzen 3 3250u(up to 3.50ghz), 16gb ram, 512gb nvme ssd, webcam, type-a&c, hdmi, wifi, fast charge, long battery life, win 11 s, gm accessories",HP,14.0,ryzen3,16.0,windows 11,4.5,other,AMD,512,Integrated,34358.0
1150,"hp pavilion x360 convertible 14-inch laptop, 11th generation intel core i5-1135g7 processor, iris xe graphics, 8gb ram, 256 gb ssd, windows 11 home (14-dw1025nr, natural silver)",HP,14.0,i5,8.0,windows 11,4.6,silver,Intel,256,Integrated,47797.799999999996
1151,"hp [windows 11 pro] 17 17.3"" fhd business laptop, 11th gen intel dual core i3-1115g4 processor, 12gb ram, 256gb pcie ssd, intel integrated soc, wi-fi, hdmi, bluetooth 4.2 combo, silver, w/battery",HP,17.3,i3,12.0,windows 11,5.0,silver,Intel,256,Integrated,49118.0
1152,"2022 newest hp pavilion 15.6"" hd laptop, intel quad-core pentium processor, 32gb ram, 1tb ssd, 11 hr battry life, intel uhd graphics, hd webcam, bluetooth, hdmi, usb type-c, scarlet red, win 11",HP,15.6,i3,32.0,windows 11,4.4,other,Intel,1024,Integrated,43378.0
1153,"hp 2022 newest chromebook 11.6"" hd thin light laptop computer for business student, intel celeron n3350 up to 2.4 ghz, 4gb memory, 32gb emmc,webcam, usb-c, wifi, bluetooth, chrome os+marxsolcables",HP,11.6,celeron,4.0,chrome_os,4.4,gray,Intel,32,Integrated,14203.220000000001
1154,"hp stream 11 laptop, intel celeron n4020, 4 gb ram, 64 gb storage, 11.6” hd anti-glare display, windows 11, long battery life, thin & portable, includes microsoft 365 (11-ak0040nr, 2021 diamond white)",HP,11.6,celeron,4.0,windows 11,4.3,white,Intel,64,Integrated,14759.18
1155,"hp 2022 15.6"" fhd laptop, amd ryzen 5-5500u processor(beats intel i7-1065g7), 16gb ram, 512gb pcie ssd, amd radeon graphics, hd webcam, bluetooth, wi-fi, win 11, blue, 32gb usb business card",HP,15.6,ryzen5,16.0,windows 11,4.5,blue,AMD,512,Integrated,49118.0
1156,"2020 hp 14"" hd (1366 x 768) thin and light laptop pc, intel celeron n4020 dual-core processor, 4gb ddr4 memory, 64gb emmc, hdmi, wifi, bluetooth, windows 10 s, 1 year microsoft 365, snowflake white",HP,14.0,i3,8.0,windows 10,4.4,white,Intel,64,Integrated,15498.0
1157,"2022 newest hp 14"" fhd laptop for business and student, amd ryzen3 3250u (beat i5 7200u), 16gb ram, 1tb ssd, webcam, wi-fi, bluetooth, hdmi, fast charge, windows 11, rokc mousepad",HP,14.0,ryzen3,16.0,windows 11,4.7,other,AMD,1024,Integrated,41819.18
1158,"hp 15.6-inch laptop, amd ryzen 7 5700u, 8 gb ram, 256 gb ssd, hd micro-edge display, windows 11 home, thin & portable, long-lasting battery, full-size keyboard, wi-fi 6 & bluetooth (15-ef2025nr, 2022)",HP,15.6,ryzen7,8.0,windows 11,4.4,silver,AMD,256,Integrated,43255.0
1159,"hp pavilion laptop (2022 model), 15.6'' hd display, intel celeron quad-core processor, 16gb ddr4 ram, 1tb ssd, online conferencing, webcam, hdmi, bluetooth, wifi, windows 11, scarlet red",HP,15.6,i3,16.0,windows 11,4.4,other,Intel,1024,Integrated,38458.0
1160,"hp stream 14-inch laptop, intel celeron n4000, 4 gb ram, 64 gb emmc, windows 10 home in s mode with office 365 personal for 1 year (14-cb185nr, royal blue)",HP,14.0,celeron,4.0,windows 10,4.4,blue,Intel,64,Integrated,18696.0
1161,"hp envy business laptop, 17.3"" fhd touchscreen, 12th gen intel core i7-1260p processor, 64gb ram, 2tb ssd, ir camera, backlit keyboard, wi-fi 6, windows 11 pro, silver",HP,17.3,i7,64.0,windows 11,4.8,silver,Intel,2048,Integrated,123738.0
1162,"hp pavilion 15 laptop, 11th gen intel core i7-1165g7 processor, 16 gb ram, 512 gb ssd storage, full hd ips micro-edge display, windows 10 pro, compact design, long battery life (15-eg0021nr, 2020)",HP,15.6,i7,16.0,windows 10,4.5,silver,Intel,512,Integrated,72078.0
